대학명,학과명,전형명,년도,합격 백분위
울산대,영어영문학과,수능전형,2024,55.67
울산대,의예과,수능전형,2024,99.17
울산대,인문계열,수능전형,2024,43.67
울산대,전기공학부(전기전자공학),수능전형,2024,71
울산대,조선해양공학부,수능전형,2024,67.67
울산대,중국어중국학과,수능전형,2024,44.33
울산대,첨단소재공학부,수능전형,2024,61
울산대,프랑스어프랑스학과,수능전형,2024,47.67
울산대,화학공학부,수능전형,2024,80.67
울산대,회계학과,수능전형,2024,70
이화여대,간호학부,수능전형,2024,90
이화여대,계열별 통합선발(인문계열),수능전형,2024,89.33
이화여대,계열별 통합선발(자연계열),수능전형,2024,90.5
이화여대,과학교육과,수능전형,2024,89.33
이화여대,교육공학과,수능전형,2024,88.17
이화여대,교육학과,수능전형,2024,87.83
이화여대,국어교육과,수능전형,2024,88
이화여대,뇌인지과학부(인문),수능전형,2024,93.17
이화여대,뇌인지과학부(자연),수능전형,2024,91.67
이화여대,데이터사이언스학과(인문),수능전형,2024,89
이화여대,데이터사이언스학과(자연),수능전형,2024,89.83
이화여대,미래산업약학전공,수능전형,2024,96
이화여대,사회과교육과,수능전형,2024,87.67
이화여대,수학교육과,수능전형,2024,89.5
이화여대,약학전공,수능전형,2024,97
이화여대,영어교육과,수능전형,2024,88.17
이화여대,유아교육과,수능전형,2024,88.33
이화여대,의예과(인문),수능전형,2024,96.83
이화여대,의예과(자연),수능전형,2024,98.5
이화여대,인공지능학과(인문),수능전형,2024,90.33
이화여대,인공지능학과(자연),수능전형,2024,90.5
이화여대,지능형반도체공학전공,수능전형,2024,90.5
이화여대,초등교육과,수능전형,2024,90.5
이화여대,특수교육과,수능전형,2024,88
인제대,AI소프트웨어학부,수능전형,2024,25.75
인제대,간호학과,수능전형,2024,74.5
인제대,건축학과,수능전형,2024,32
인제대,게임학과,수능전형,2024,20.25
인제대,경영학과,수능전형,2024,27.25
인제대,경찰행정학과,수능전형,2024,55.75
인제대,멀티미디어학부,수능전형,2024,35.5
인제대,문화콘텐츠학과,수능전형,2024,40
인제대,미디어커뮤니케이션학과,수능전형,2024,47.5
인제대,반도체공학과,수능전형,2024,39.5
인제대,반려동물보건학과,수능전형,2024,28.5
인제대,방사선화학과,수능전형,2024,49.5
인제대,법학과,수능전형,2024,38.5
인제대,보건안전공학과,수능전형,2024,43.5
인제대,보건행정학과,수능전형,2024,44.75
인제대,사회복지학과,수능전형,2024,34
인제대,상담심리치료학과,수능전형,2024,37.25
인제대,소방방재학과,수능전형,2024,22.5
인제대,식품영양식품공학부,수능전형,2024,25.5
인제대,실내건축학과,수능전형,2024,41.75
인제대,약학과,수능전형,2024,93.5
인제대,유아교육과,수능전형,2024,31.75
인제대,응급구조학과,수능전형,2024,59.75
인제대,의공학부,수능전형,2024,39.25
인제대,의료IT학과,수능전형,2024,30.25
인제대,의생명공학과,수능전형,2024,33
인제대,의예과,수능전형,2024,97.5
인제대,임상병리학과,수능전형,2024,64
인제대,자유전공학부,수능전형,2024,46.25
인제대,전기배터리공학과,수능전형,2024,37.25
인제대,전기차공학부,수능전형,2024,26.75
인제대,전자공학과,수능전형,2024,37.25
인제대,제약공학과,수능전형,2024,43.5
인제대,컴퓨터공학과,수능전형,2024,33
인제대,특수교육과,수능전형,2024,66.75
가톨릭관동대,간호학과,수능전형(일반),2024,71
가톨릭관동대,건축공학전공,수능전형(일반),2024,47.5
가톨릭관동대,건축학전공(5년제),수능전형(일반),2024,55.25
가톨릭관동대,경영학전공,수능전형(일반),2024,45
가톨릭관동대,경찰학부,수능전형(일반),2024,38
가톨릭관동대,광고홍보학전공,수능전형(일반),2024,45.5
가톨릭관동대,국어교육과,수능전형(일반),2024,56.5
가톨릭관동대,디지털헬스케어전공,수능전형(일반),2024,41.75
가톨릭관동대,바이오메디컬전공,수능전형(일반),2024,51.5
가톨릭관동대,사회복지학전공,수능전형(일반),2024,33.75
가톨릭관동대,수학교육과,수능전형(일반),2024,57.25
가톨릭관동대,스포츠지도학전공,수능전형(일반),2024,49.5
가톨릭관동대,역사교육과,수능전형(일반),2024,57.25
가톨릭관동대,영어교육과,수능전형(일반),2024,44.5
가톨릭관동대,의료경영학전공,수능전형(일반),2024,51.75
가톨릭관동대,의학과(의예과),수능전형(일반),2024,97.83
가톨릭관동대,임상병리학과,수능전형(일반),2024,71.5
가톨릭관동대,자율전공학부,수능전형(일반),2024,28.25
가톨릭관동대,조리외식경영학전공,수능전형(일반),2024,16.5
가톨릭관동대,지리교육과,수능전형(일반),2024,54
가톨릭관동대,치위생학과,수능전형(일반),2024,60.5
가톨릭관동대,컴퓨터교육과,수능전형(일반),2024,47.25
가톨릭관동대,콘텐츠제작전공,수능전형(일반),2024,33.25
가톨릭관동대,항공교통물류전공,수능전형(일반),2024,37.5
가톨릭관동대,항공운항전공,수능전형(일반),2024,50.75
가톨릭관동대,항공정비학전공,수능전형(일반),2024,39.5
가톨릭관동대,행정학전공,수능전형(일반),2024,37.75
가톨릭관동대,호텔경영학전공,수능전형(일반),2024,31.5
호서대,골프산업학과,실기,2024,52.67
호서대,디지털프로덕트디자인학과,실기,2024,42
호서대,사회체육학과,실기,2024,38.67
호서대,산업디자인학과,실기,2024,42.33
호서대,시각디자인학과,실기,2024,42.67
호서대,실내디자인학과,실기,2024,39.67
호서대,실용음악트랙,실기,2024,18
호서대,애니메이션학과,실기,2024,35.33
호서대,연극트랙,실기,2024,18.67
동덕여대,디지털공예,실기우수자전형,2024,76
동덕여대,미디어디자인전공,실기우수자전형,2024,79.5
동덕여대,시각&실내디자인(시각),실기우수자전형,2024,86
동덕여대,시각&실내디자인(실내),실기우수자전형,2024,77
동덕여대,체육학전공,실기우수자전형,2024,79
동덕여대,패션디자인전공(야간),실기우수자전형,2024,71.5
동덕여대,패션디자인전공(주간),실기우수자전형,2024,81.5
동덕여대,회화전공(서양화),실기우수자전형,2024,77.5
동덕여대,회화전공(한국화),실기우수자전형,2024,81
순천향대,공연영상학과(연기),실기우수자전형,2024,42
순천향대,"공연영상학과(영화영상,연출제작)",실기우수자전형,2024,46
순천향대,디지털애니메이션학과,실기우수자전형,2024,66.2
순천향대,사회체육학과,실기우수자전형,2024,55.8
순천향대,스포츠과학과,실기우수자전형,2024,42.4
순천향대,스포츠의학과,실기우수자전형,2024,63.2
동덕여대,체육학전공,실기전형,2023,77
동서대,디자인학부,실기전형,2024,36
동서대,디지털콘텐츠학부,실기전형,2024,32
동서대,뮤지컬엔터테인먼트과,실기전형,2024,47.5
동서대,연기과,실기전형,2024,25
동서대,운동처방학과,실기전형,2024,31
동서대,체육학과,실기전형,2024,28
동서대,패션디자인학과,실기전형,2024,17
상명대(천안),디자인학부,실기전형,2023,78.67
상명대(천안),디지털만화영상전공,실기전형,2023,73.67
상명대(천안),디지털콘텐츠전공,실기전형,2023,72.67
상명대(천안),무대미술전공,실기전형,2023,74.33
상명대(천안),스포츠융합학부,실기전형,2023,73.67
상명대(천안),연극전공(연기),실기전형,2023,71.33
상명대(천안),영화영상전공(연기),실기전형,2023,73
서울과학기술대,금속공예디자인학과,실기전형,2023,86.75
서울과학기술대,도예학과,실기전형,2023,84
서울과학기술대,디자인학과(산업디자인전공),실기전형,2023,88.5
서울과학기술대,디자인학과(시각디자인전공),실기전형,2023,87.25
서울과학기술대,스포츠과학과,실기전형,2023,81.25
서울과학기술대,조형예술학과,실기전형,2023,77.25
수원대,관현악과,실기전형,2024,52
수원대,국악과,실기전형,2024,51
수원대,디자인학부,실기전형,2024,65.5
수원대,성악과,실기전형,2024,60.5
수원대,스포츠과학부,실기전형,2024,82.3
수원대,연기예술전공,실기전형,2024,66.7
수원대,영화예술전공,실기전형,2024,72.3
수원대,조형예술학부,실기전형,2024,64
수원대,피아노과,실기전형,2024,62
호남대,골프산업학과,실기전형,2023,21.33
호남대,사회체육학과,실기전형,2023,22.17
호남대,산업디자인학과,실기전형,2023,26.17
호남대,시각디자인학과,실기전형,2023,24.17
호남대,실내디자인학과,실기전형,2023,16.33
호남대,실용음악트랙 보컬(남),실기전형,2023,11.83
호남대,애니메이션학과,실기전형,2023,22.67
호남대,연극트랙,실기전형,2023,11.83
한국교원대,미술교육과,예술체육실기,2024,55.67
한국교원대,음악교육과,예술체육실기,2024,58.83
한국교원대,체육교육과,예술체육실기,2024,68
협성대,건축공학과,일반(수능)전형,2024,77.33
협성대,경영학과,일반(수능)전형,2024,76.33
협성대,글로벌통상·문화학과,일반(수능)전형,2024,76
협성대,금융보험학과,일반(수능)전형,2024,76
협성대,도시공학과,일반(수능)전형,2024,76
협성대,도시행정학과,일반(수능)전형,2024,76.67
협성대,문예창작학과,일반(수능)전형,2024,79.33
협성대,미디어영상광고학과,일반(수능)전형,2024,78.67
협성대,보건관리학과,일반(수능)전형,2024,74.33
협성대,사회복지학과,일반(수능)전형,2024,74
협성대,세무회계학과,일반(수능)전형,2024,79
협성대,소프트웨어공학과,일반(수능)전형,2024,75
협성대,신학과,일반(수능)전형,2024,45.67
협성대,아동보육학과,일반(수능)전형,2024,72.33
협성대,유통경영학과,일반(수능)전형,2024,77.67
협성대,의생명화학과,일반(수능)전형,2024,72
협성대,중국어문화학과,일반(수능)전형,2024,71.33
협성대,컴퓨터공학과,일반(수능)전형,2024,76.67
협성대,호텔관광경영학과,일반(수능)전형,2024,75
협성대,가구디자인학과,일반(수능+실기),2024,47.5
협성대,산업디자인학과,일반(수능+실기),2024,68
협성대,시각디자인학과,일반(수능+실기),2024,68
협성대,실내디자인학과,일반(수능+실기),2024,70.5
협성대,음악학부 관현악,일반(수능+실기),2024,54.5
협성대,음악학부 피아노,일반(수능+실기),2024,26
가야대,간호학과,일반전형,2023,3.5
가야대,물리치료학과,일반전형,2023,3.4
가야대,방사선학과,일반전형,2023,5.5
가야대,특수교육과,일반전형,2023,3.63
가천대,간호학과,일반전형,2023,89.76
가천대,간호학과,일반전형,2024,88.92
가천대,건축학부,일반전형,2023,84.71
가천대,건축학부,일반전형,2024,83.87
가천대,경영학부,일반전형,2023,82.95
가천대,경영학부,일반전형,2024,82.3
가천대,경제학과,일반전형,2023,81.95
가천대,경제학과,일반전형,2024,82.15
가천대,경찰행정학과,일반전형,2023,83.55
가천대,경찰행정학과,일반전형,2024,83.7
가천대,관광경영학과,일반전형,2023,82
가천대,관광경영학과,일반전형,2024,81.5
가천대,금융빅데이터학부,일반전형,2024,83.6
가천대,금융수학과,일반전형,2023,84.79
가천대,기계공학전공,일반전형,2023,84.98
가천대,기계공학전공,일반전형,2024,84.54
가천대,도시계획·조경학부,일반전형,2023,83.7
