대학명,학과명,전형유형,전형명,지원자격,합격 등급
동의대,화장품공학과,교과,기회균형,"기초생활, 차상위, 한부모",-
동의대,화학공학과,교과,기회균형,"기초생활, 차상위, 한부모",4.66
동의대,환경공학과,교과,기회균형,"기초생활, 차상위, 한부모",-
동의대,회계학과,교과,기회균형,"기초생활, 차상위, 한부모",6.08
동의대,e비즈니스학과,교과,농어촌학생,농어촌,-
동의대,K-뷰티학과,교과,농어촌학생,농어촌,4.91
동의대,간호학과(신설),교과,농어촌학생,농어촌,-
동의대,건축공학과,교과,농어촌학생,농어촌,5.08
동의대,건축학과(5년제),교과,농어촌학생,농어촌,4.83
동의대,경영정보학과,교과,농어촌학생,농어촌,4.41
동의대,경영학과,교과,농어촌학생,농어촌,5.08
동의대,경찰행정학과,교과,농어촌학생,농어촌,3.16
동의대,광고홍보학과,교과,농어촌학생,농어촌,4.25
동의대,국어국문학과,교과,농어촌학생,농어촌,5.08
동의대,국제관광경영학과,교과,농어촌학생,농어촌,4.75
동의대,금융경영학과,교과,농어촌학생,농어촌,5.33
동의대,기계공학과,교과,농어촌학생,농어촌,4.41
동의대,도시공학과,교과,농어촌학생,농어촌,-
동의대,디지털콘텐츠학과,교과,농어촌학생,농어촌,5.08
동의대,로봇공학과,교과,농어촌학생,농어촌,4.08
동의대,무역학과,교과,농어촌학생,농어촌,5.08
동의대,문헌정보학과,교과,농어촌학생,농어촌,4.16
동의대,물리치료학과,교과,농어촌학생,농어촌,2.83
동의대,미디어커뮤니케이션학과,교과,농어촌학생,농어촌,4.16
동의대,바이오의약학과,교과,농어촌학생,농어촌,4.08
동의대,방사선학과,교과,농어촌학생,농어촌,2.25
동의대,법학과,교과,농어촌학생,농어촌,4.25
동의대,사회복지학과,교과,농어촌학생,농어촌,4.66
동의대,산업경영빅데이터공학과,교과,농어촌학생,농어촌,-
동의대,소방방재행정학과,교과,농어촌학생,농어촌,3.83
동의대,소프트웨어 융합대학,교과,농어촌학생,농어촌,4.91
동의대,스마트항만물류학과,교과,농어촌학생,농어촌,-
동의대,식품공학과,교과,농어촌학생,농어촌,2.66
동의대,식품영양학과,교과,농어촌학생,농어촌,4.33
동의대,신소재공학과,교과,농어촌학생,농어촌,6.16
동의대,심리학과,교과,농어촌학생,농어촌,4.66
동의대,아동학과,교과,농어촌학생,농어촌,4.75
동의대,영어영문학과,교과,농어촌학생,농어촌,3.58
동의대,영화학과,교과,농어촌학생,농어촌,4
동의대,외식경영학과,교과,농어촌학생,농어촌,5.08
동의대,유아교육과,교과,농어촌학생,농어촌,3.66
동의대,유통물류학과,교과,농어촌학생,농어촌,-
동의대,응급구조학과(신설),교과,농어촌학생,농어촌,-
동의대,의료경영학과,교과,농어촌학생,농어촌,4.41
동의대,의생명공학과,교과,농어촌학생,농어촌,5.33
동의대,일본학과,교과,농어촌학생,농어촌,6
동의대,임상병리학과,교과,농어촌학생,농어촌,3.25
동의대,자동차공학과,교과,농어촌학생,농어촌,6.08
동의대,자유전공,교과,농어촌학생,농어촌,4.66
동의대,재무부동산학과,교과,농어촌학생,농어촌,4.66
동의대,전기공학과,교과,농어촌학생,농어촌,4.33
동의대,전자공학과,교과,농어촌학생,농어촌,4.33
동의대,제품디자인공학과,교과,농어촌학생,농어촌,4
동의대,조선해양공학과,교과,농어촌학생,농어촌,4
동의대,중어중국학과,교과,농어촌학생,농어촌,5.25
동의대,창업투자경영학과,교과,농어촌학생,농어촌,-
동의대,첨단에너지공학과(신설),교과,농어촌학생,농어촌,-
동의대,치위생학과,교과,농어촌학생,농어촌,3.16
동의대,토목공학과,교과,농어촌학생,농어촌,-
동의대,패션디자인학과,교과,농어촌학생,농어촌,5.91
동의대,평생교육상담학과,교과,농어촌학생,농어촌,-
동의대,행정학과,교과,농어촌학생,농어촌,4.25
동의대,호텔・컨벤션경영학과,교과,농어촌학생,농어촌,4.66
동의대,화장품공학과,교과,농어촌학생,농어촌,4.08
동의대,화학공학과,교과,농어촌학생,농어촌,3.58
동의대,환경공학과,교과,농어촌학생,농어촌,-
동의대,회계학과,교과,농어촌학생,농어촌,-
동의대,e비즈니스학과,교과,특성화고,특성화고,5
동의대,K-뷰티학과,교과,특성화고,특성화고,2.75
동의대,건축공학과,교과,특성화고,특성화고,1.41
동의대,건축학과(5년제),교과,특성화고,특성화고,1.75
동의대,경영정보학과,교과,특성화고,특성화고,3.16
동의대,경영학과,교과,특성화고,특성화고,4.08
동의대,광고홍보학과,교과,특성화고,특성화고,4.33
동의대,국어국문학과,교과,특성화고,특성화고,3.25
동의대,국제관광경영학과,교과,특성화고,특성화고,2.33
동의대,금융경영학과,교과,특성화고,특성화고,1.75
동의대,기계공학과,교과,특성화고,특성화고,3
동의대,도시공학과,교과,특성화고,특성화고,4
동의대,디지털콘텐츠학과,교과,특성화고,특성화고,1.91
동의대,로봇공학과,교과,특성화고,특성화고,3.83
동의대,무역학과,교과,특성화고,특성화고,2.33
동의대,문헌정보학과,교과,특성화고,특성화고,2.33
동의대,미디어커뮤니케이션학과,교과,특성화고,특성화고,2.91
동의대,바이오의약학과,교과,특성화고,특성화고,5.58
동의대,법학과,교과,특성화고,특성화고,2.41
동의대,사회복지학과,교과,특성화고,특성화고,1.91
동의대,산업경영빅데이터공학과,교과,특성화고,특성화고,4
동의대,소방방재행정학과,교과,특성화고,특성화고,1
동의대,소프트웨어 융합대학,교과,특성화고,특성화고,3.66
동의대,스마트항만물류학과,교과,특성화고,특성화고,1.83
동의대,식품공학과,교과,특성화고,특성화고,3.5
동의대,식품영양학과,교과,특성화고,특성화고,2.33
동의대,신소재공학과,교과,특성화고,특성화고,3.25
동의대,심리학과,교과,특성화고,특성화고,2.66
동의대,아동학과,교과,특성화고,특성화고,3.91
동의대,영어영문학과,교과,특성화고,특성화고,3.16
동의대,영화학과,교과,특성화고,특성화고,2.25
동의대,외식경영학과,교과,특성화고,특성화고,2.16
동의대,유아교육과,교과,특성화고,특성화고,-
동의대,유통물류학과,교과,특성화고,특성화고,5.66
동의대,응급구조학과 (신설),교과,특성화고,특성화고,-
동의대,의생명공학과,교과,특성화고,특성화고,3.16
동의대,일본학과,교과,특성화고,특성화고,2.5
동의대,자동차공학과,교과,특성화고,특성화고,3.91
동의대,자유전공,교과,특성화고,특성화고,1.91
동의대,재무부동산학과,교과,특성화고,특성화고,3.25
동의대,전기공학과,교과,특성화고,특성화고,1.58
동의대,전자공학과,교과,특성화고,특성화고,2.16
동의대,제품디자인공학과,교과,특성화고,특성화고,2.91
동의대,조선해양공학과,교과,특성화고,특성화고,3.91
동의대,중어중국학과,교과,특성화고,특성화고,4.5
동의대,창업투자경영학과,교과,특성화고,특성화고,3.66
동의대,첨단에너지공학과(신설),교과,특성화고,특성화고,-
동의대,토목공학과,교과,특성화고,특성화고,5
동의대,패션디자인학과,교과,특성화고,특성화고,2.75
동의대,평생교육상담학과,교과,특성화고,특성화고,2.58
동의대,행정학과,교과,특성화고,특성화고,4.41
동의대,호텔·컨벤션경영학과,교과,특성화고,특성화고,2.33
동의대,화장품공학과,교과,특성화고,특성화고,4.75
동의대,화학공학과,교과,특성화고,특성화고,3.5
동의대,환경공학과,교과,특성화고,특성화고,5
동의대,회계학과,교과,특성화고,특성화고,3.66
동의대,e비즈니스학과,교과,특성화고동일계,특성화고,-
동의대,K-뷰티학과,교과,특성화고동일계,특성화고,3
동의대,건축공학과,교과,특성화고동일계,특성화고,2.75
동의대,건축학과(5년제),교과,특성화고동일계,특성화고,2.33
동의대,경영정보학과,교과,특성화고동일계,특성화고,1.41
동의대,경영학과,교과,특성화고동일계,특성화고,3
동의대,경찰행정학과,교과,특성화고동일계,특성화고,2.16
동의대,광고홍보학과,교과,특성화고동일계,특성화고,2.83
동의대,국어국문학과,교과,특성화고동일계,특성화고,2.75
동의대,국제관광경영학과,교과,특성화고동일계,특성화고,1.16
동의대,금융경영학과,교과,특성화고동일계,특성화고,2.75
동의대,기계공학과,교과,특성화고동일계,특성화고,2.5
동의대,도시공학과,교과,특성화고동일계,특성화고,3.08
동의대,디지털콘텐츠학과,교과,특성화고동일계,특성화고,3.58
동의대,로봇공학과,교과,특성화고동일계,특성화고,2.08
동의대,무역학과,교과,특성화고동일계,특성화고,2.66
동의대,문헌정보학과,교과,특성화고동일계,특성화고,-
동의대,미디어커뮤니케이션학과,교과,특성화고동일계,특성화고,2.16
동의대,바이오의약학과,교과,특성화고동일계,특성화고,3.08
동의대,법학과,교과,특성화고동일계,특성화고,-
동의대,사회복지학과,교과,특성화고동일계,특성화고,2.66
동의대,산업경영빅데이터공학과,교과,특성화고동일계,특성화고,3.75
동의대,소방방재행정학과,교과,특성화고동일계,특성화고,1.58
동의대,소프트웨어융합대학,교과,특성화고동일계,특성화고,3.58
동의대,스마트항만물류학과,교과,특성화고동일계,특성화고,-
동의대,식품공학과,교과,특성화고동일계,특성화고,2.5
동의대,식품영양학과,교과,특성화고동일계,특성화고,3.25
동의대,신소재공학과,교과,특성화고동일계,특성화고,2.91
동의대,심리학과,교과,특성화고동일계,특성화고,3.16
동의대,아동학과,교과,특성화고동일계,특성화고,-
동의대,영어영문학과,교과,특성화고동일계,특성화고,3.5
동의대,영화학과,교과,특성화고동일계,특성화고,-
동의대,외식경영학과,교과,특성화고동일계,특성화고,1.83
동의대,유통물류학과,교과,특성화고동일계,특성화고,3.25
동의대,응급구조학과(신설),교과,특성화고동일계,특성화고,-
동의대,의생명공학과,교과,특성화고동일계,특성화고,3.66
동의대,일본학과,교과,특성화고동일계,특성화고,2.58
동의대,자동차공학과,교과,특성화고동일계,특성화고,3
동의대,자유전공,교과,특성화고동일계,특성화고,3.66
동의대,재무부동산학과,교과,특성화고동일계,특성화고,3.91
동의대,전기공학과,교과,특성화고동일계,특성화고,2.75
동의대,전자공학과,교과,특성화고동일계,특성화고,2.25
동의대,제품디자인공학과,교과,특성화고동일계,특성화고,1.66
동의대,조선해양공학과,교과,특성화고동일계,특성화고,-
동의대,중어중국학과,교과,특성화고동일계,특성화고,-
동의대,창업투자경영학과,교과,특성화고동일계,특성화고,3.33
동의대,첨단에너지공학과(신설),교과,특성화고동일계,특성화고,-
